transaction_id,region,category,amount_idr,timestamp,channel,age_group
TXN039678,Medan,Grocery,356500,2024-05-23 15:11:18,offline,35-44
TXN029952,Surabaya,Education,2640000,2023-11-30 15:33:10,offline,35-44
TXN005564,Jakarta,Electronics,2202000,2023-02-14 07:08:29,offline,45+
TXN009208,Jakarta,Grocery,562500,2023-10-07 09:31:09,online,18-24
TXN031486,Surabaya,Travel,3895500,2023-07-09 16:39:46,offline,35-44
TXN025760,Surabaya,Fashion,1824000,2023-10-23 18:06:40,online,18-24
TXN002343,Jakarta,Home & Living,831500,2024-10-12 17:11:47,online,18-24
TXN017639,Yogyakarta,Fashion,450000,2023-02-08 21:16:41,offline,18-24
TXN022608,Surabaya,Fashion,1847500,2024-01-30 12:19:23,online,25-34
TXN035479,Medan,Fashion,1475000,2023-05-26 17:48:23,offline,25-34
TXN016078,Yogyakarta,F&B,84500,2024-02-16 10:01:30,offline,25-34
TXN031768,Surabaya,F&B,328000,2023-12-09 09:11:38,offline,25-34
TXN001787,Jakarta,Fashion,2896500,2023-11-12 18:37:35,online,18-24
TXN012702,Jakarta,F&B,421500,2024-09-22 00:11:47,online,25-34
TXN029387,Surabaya,Home & Living,4162500,2024-08-12 22:52:24,online,35-44
TXN011478,Jakarta,Healthcare,2250500,2024-01-19 11:17:30,online,25-34
TXN017292,Yogyakarta,F&B,179500,2023-05-20 21:54:35,offline,45+
TXN015986,Yogyakarta,Electronics,2394500,2024-12-12 19:38:44,offline,25-34
TXN047962,Bali,F&B,322500,2023-02-24 04:57:26,online,25-34
TXN014360,Jakarta,F&B,118500,2023-11-29 09:07:09,offline,35-44
TXN008845,Jakarta,F&B,204500,2024-06-04 21:52:49,online,18-24
TXN014687,Jakarta,Fashion,2187500,2024-07-23 13:51:08,online,35-44
TXN013489,Jakarta,Electronics,8432000,2023-10-17 19:34:06,offline,25-34
TXN037839,Medan,Grocery,521000,2024-09-04 08:58:04,offline,45+
TXN049209,Bali,Fashion,1415000,2023-09-17 18:53:59,online,18-24
TXN030697,Surabaya,Grocery,754500,2023-07-27 23:15:03,online,25-34
TXN028434,Surabaya,Grocery,909000,2024-11-25 13:05:19,online,25-34
TXN006384,Jakarta,Electronics,6704000,2024-04-03 22:21:55,online,25-34
TXN041079,Medan,F&B,311000,2024-12-15 09:56:51,offline,25-34
TXN013998,Jakarta,Grocery,706000,2023-08-29 14:52:11,online,25-34
TXN040178,Medan,Grocery,448500,2023-08-29 09:37:21,online,35-44
TXN024522,Surabaya,Healthcare,1988000,2024-04-23 21:58:58,online,25-34
TXN007185,Jakarta,Electronics,2052000,2024-08-31 18:55:58,online,18-24
TXN017191,Yogyakarta,Electronics,2661500,2024-10-04 09:45:20,online,18-24
TXN035575,Medan,F&B,146000,2023-10-06 19:57:32,online,25-34
TXN040365,Medan,Fashion,699000,2023-04-13 20:25:44,online,18-24
TXN005882,Jakarta,Home & Living,1837000,2023-04-10 05:51:05,offline,35-44
TXN013253,Jakarta,Electronics,14813500,2024-05-20 08:57:32,online,25-34
TXN019175,Yogyakarta,Fashion,877500,2024-12-10 19:29:10,online,18-24
TXN003306,Jakarta,F&B,377500,2023-04-10 08:42:50,online,18-24
TXN023874,Surabaya,Electronics,2690500,2023-03-19 15:41:18,offline,18-24
TXN045959,Bali,Electronics,10310000,2024-02-25 15:08:45,online,35-44
TXN036033,Medan,Electronics,5129000,2024-05-02 07:40:16,online,25-34
TXN023303,Surabaya,F&B,178500,2023-10-31 17:01:50,offline,18-24
TXN003065,Jakarta,F&B,391000,2023-10-22 23:12:02,online,45+
TXN043141,Bali,F&B,225000,2023-07-01 10:28:42,online,18-24
TXN037032,Medan,F&B,165500,2023-09-05 08:59:29,online,45+
TXN037777,Medan,F&B,194000,2024-12-27 03:02:35,online,35-44
TXN047759,Bali,Travel,2665500,2024-04-07 18:14:45,online,45+
TXN006182,Jakarta,Education,1345500,2023-07-27 06:27:46,offline,18-24
TXN013578,Jakarta,Grocery,391000,2023-04-23 09:49:56,offline,35-44
TXN046619,Bali,Grocery,732500,2023-08-28 19:19:01,online,25-34
TXN032466,Surabaya,Grocery,169500,2023-07-09 02:48:14,online,35-44
TXN021040,Yogyakarta,Grocery,153500,2023-05-08 06:13:04,offline,45+
TXN020341,Yogyakarta,Fashion,1173000,2023-01-22 18:29:57,online,25-34
TXN034145,Surabaya,Home & Living,2744000,2024-07-04 22:18:33,offline,35-44
TXN041632,Medan,Grocery,385000,2023-07-29 17:32:27,offline,45+
TXN023262,Surabaya,Electronics,3160000,2024-02-18 21:14:30,offline,25-34
TXN030308,Surabaya,F&B,232500,2023-08-31 18:31:35,offline,18-24
TXN000325,Jakarta,Electronics,11900500,2023-03-25 08:29:45,online,35-44
TXN045339,Bali,Fashion,4020000,2023-02-11 17:23:29,online,35-44
TXN014510,Jakarta,Travel,6092500,2024-01-11 13:17:26,offline,25-34
TXN019885,Yogyakarta,F&B,113000,2024-09-16 17:56:01,online,18-24
TXN029105,Surabaya,Home & Living,1813500,2023-05-18 11:41:05,offline,18-24
TXN027881,Surabaya,Fashion,2014500,2023-06-26 23:50:06,online,25-34
TXN039054,Medan,Grocery,215500,2024-10-21 19:27:53,offline,18-24
TXN002542,Jakarta,Grocery,335500,2024-09-27 21:06:31,online,25-34
TXN019917,Yogyakarta,Grocery,60000,2024-04-27 06:43:13,offline,18-24
TXN026410,Surabaya,Travel,3891000,2024-02-01 07:01:29,online,18-24
TXN044555,Bali,F&B,326500,2024-07-26 19:35:49,offline,25-34
TXN008369,Jakarta,Healthcare,1705000,2023-07-01 21:43:40,online,35-44
TXN023446,Surabaya,Education,2713500,2024-06-21 07:09:51,online,35-44
TXN000081,Jakarta,Grocery,472500,2024-11-24 19:16:33,online,45+
TXN020049,Yogyakarta,Fashion,508000,2023-09-09 15:01:04,offline,18-24
TXN001804,Jakarta,F&B,71500,2023-03-25 20:29:16,offline,18-24
TXN035808,Medan,Home & Living,2137000,2023-05-06 15:46:42,online,35-44
TXN007626,Jakarta,F&B,215000,2023-07-08 09:08:51,offline,45+
TXN049096,Bali,F&B,445500,2024-04-01 13:13:17,online,45+
TXN009062,Jakarta,Grocery,908000,2024-04-25 21:09:05,online,35-44
TXN001107,Jakarta,Healthcare,1387000,2023-10-22 18:26:39,online,25-34
TXN048350,Bali,Travel,2145000,2023-01-28 19:57:09,online,25-34
TXN011082,Jakarta,Grocery,380000,2024-07-11 21:48:16,offline,25-34
TXN040804,Medan,Healthcare,1110000,2023-10-15 20:29:21,offline,25-34
TXN022724,Surabaya,Home & Living,2425000,2023-11-18 13:01:47,online,45+
TXN018966,Yogyakarta,F&B,132000,2023-09-17 17:51:20,offline,25-34
TXN013989,Jakarta,Travel,3144500,2024-09-20 08:36:18,online,35-44
TXN020089,Yogyakarta,Travel,3736500,2024-07-09 08:02:36,online,25-34
TXN020825,Yogyakarta,F&B,286500,2023-07-17 13:00:22,online,25-34
TXN046083,Bali,Healthcare,943500,2024-07-25 08:36:51,online,25-34
TXN017386,Yogyakarta,F&B,142500,2023-04-07 21:43:39,offline,25-34
TXN038789,Medan,Healthcare,536000,2023-11-21 20:13:41,online,35-44
TXN026031,Surabaya,F&B,487500,2024-03-27 21:26:40,online,25-34
TXN002993,Jakarta,Travel,3904000,2024-05-19 21:45:23,offline,25-34
TXN005182,Jakarta,Grocery,965000,2023-01-07 17:22:13,online,35-44
TXN015131,Yogyakarta,F&B,117000,2024-06-19 11:36:25,offline,25-34
TXN000324,Jakarta,Education,2835000,2024-02-17 14:23:40,online,25-34
TXN022534,Surabaya,Healthcare,1220000,2023-08-08 08:13:15,online,35-44
TXN012052,Jakarta,Grocery,957000,2024-12-20 08:59:52,offline,35-44
TXN008162,Jakarta,Electronics,4035500,2024-06-17 09:46:48,online,45+
TXN020758,Yogyakarta,Fashion,957500,2024-02-25 12:27:14,online,18-24
TXN029618,Surabaya,Home & Living,776500,2024-08-03 17:55:55,offline,18-24
TXN015227,Yogyakarta,F&B,65500,2024-04-26 05:54:03,online,25-34
TXN008338,Jakarta,Grocery,921000,2024-06-24 08:19:10,online,25-34
TXN019701,Yogyakarta,Electronics,1449000,2023-09-23 17:13:56,offline,18-24
TXN024167,Surabaya,Fashion,1278000,2023-03-09 19:20:44,offline,45+
TXN028193,Surabaya,Fashion,3129500,2024-07-24 07:50:39,offline,25-34
TXN009805,Jakarta,Travel,3858000,2023-07-08 11:08:49,online,25-34
TXN041527,Medan,Healthcare,422000,2023-10-08 00:55:39,offline,18-24
TXN021432,Yogyakarta,F&B,163500,2023-05-07 11:41:02,offline,25-34
TXN040933,Medan,F&B,311500,2023-05-11 09:42:45,online,35-44
TXN038387,Medan,Education,1024000,2024-04-23 00:18:36,online,25-34
TXN010856,Jakarta,Electronics,8083000,2024-04-16 15:03:45,offline,25-34
TXN029600,Surabaya,Grocery,638500,2024-04-06 15:36:26,offline,35-44
TXN026333,Surabaya,Electronics,7511000,2024-06-01 22:14:42,online,35-44
TXN029748,Surabaya,Grocery,310000,2023-09-08 20:07:16,offline,45+
TXN018591,Yogyakarta,F&B,136000,2024-05-26 11:37:09,online,25-34
TXN024166,Surabaya,Electronics,12109500,2023-12-18 18:43:37,online,35-44
TXN010950,Jakarta,F&B,85500,2023-01-31 07:38:51,online,25-34
TXN044859,Bali,Home & Living,5304500,2024-08-12 20:18:36,online,25-34
TXN024158,Surabaya,Travel,6600000,2023-12-26 18:00:26,offline,35-44
TXN046303,Bali,Home & Living,1529500,2024-05-10 17:40:29,offline,18-24
TXN034535,Medan,Grocery,241000,2023-01-21 15:45:19,online,25-34
TXN019767,Yogyakarta,F&B,161000,2023-06-28 13:10:35,online,35-44
TXN039679,Medan,Grocery,432000,2024-10-30 11:10:12,online,18-24
TXN001685,Jakarta,Home & Living,4373500,2023-02-04 18:54:02,online,45+
TXN045267,Bali,F&B,500500,2023-02-20 15:34:02,offline,35-44
TXN024675,Surabaya,Electronics,2062000,2023-07-22 23:33:03,online,25-34
TXN000121,Jakarta,Travel,1551500,2024-03-29 16:46:50,offline,18-24
TXN043102,Bali,Travel,7156000,2024-02-21 09:35:25,online,25-34
TXN019309,Yogyakarta,Fashion,646000,2024-06-05 20:38:03,offline,18-24
TXN002745,Jakarta,F&B,130000,2024-01-05 17:52:18,offline,35-44
TXN017663,Yogyakarta,Grocery,131000,2023-09-30 08:51:40,offline,35-44
TXN000951,Jakarta,Education,1666500,2023-01-15 21:38:32,online,25-34
TXN022048,Surabaya,Grocery,668000,2023-06-11 15:55:23,online,35-44
TXN004063,Jakarta,F&B,602000,2024-10-18 21:13:39,offline,25-34
TXN049550,Bali,Travel,7150000,2023-05-02 01:54:19,offline,35-44
TXN003511,Jakarta,Electronics,7491500,2024-01-20 12:27:08,online,25-34
TXN047330,Bali,Travel,2501000,2023-08-27 22:17:48,online,35-44
TXN008851,Jakarta,F&B,590000,2024-02-21 07:41:30,offline,25-34
TXN010513,Jakarta,F&B,420500,2024-02-09 09:39:54,online,35-44
TXN006426,Jakarta,Travel,2997000,2024-08-17 21:09:37,online,35-44
TXN023145,Surabaya,Travel,4020000,2024-03-17 10:31:55,online,35-44
TXN017703,Yogyakarta,Grocery,236500,2024-04-22 16:18:11,offline,18-24
TXN002326,Jakarta,F&B,463000,2024-05-21 17:15:48,online,25-34
TXN030402,Surabaya,Grocery,232000,2023-03-21 21:22:51,offline,18-24
TXN031684,Surabaya,Grocery,602500,2023-02-01 14:17:46,online,18-24
TXN047123,Bali,Travel,4554000,2023-12-10 10:05:32,online,18-24
TXN039061,Medan,Grocery,433000,2024-01-08 11:06:17,online,35-44
TXN044760,Bali,Healthcare,1305500,2024-02-21 12:47:03,offline,35-44
TXN032201,Surabaya,Electronics,10346500,2023-10-14 08:21:47,online,35-44
TXN038077,Medan,Electronics,3873000,2024-08-30 12:58:21,online,25-34
TXN039747,Medan,Grocery,163000,2023-12-24 15:02:17,online,18-24
TXN001069,Jakarta,Healthcare,1951000,2024-09-22 11:58:36,online,25-34
TXN047072,Bali,Education,958500,2024-01-04 01:46:09,offline,35-44
TXN037251,Medan,Fashion,1016000,2024-10-28 13:41:15,offline,18-24
TXN037945,Medan,Fashion,1055000,2024-03-17 14:12:08,online,35-44
TXN006525,Jakarta,Travel,3650000,2024-01-16 16:51:13,offline,25-34
TXN042747,Bali,Education,123500,2024-06-20 12:09:11,offline,45+
TXN041372,Medan,Education,1221500,2023-04-11 21:57:27,online,25-34
TXN045479,Bali,Education,766500,2024-11-11 13:00:11,online,18-24
TXN029083,Surabaya,F&B,453000,2024-10-16 13:27:33,online,45+
TXN024794,Surabaya,Electronics,3573000,2023-02-04 23:14:21,offline,18-24
TXN027696,Surabaya,Fashion,1080000,2023-09-09 22:55:53,offline,18-24
TXN049671,Bali,Healthcare,979000,2023-07-01 21:03:03,offline,45+
TXN042109,Medan,Grocery,375000,2024-01-07 08:20:28,offline,25-34
TXN002779,Jakarta,Education,708500,2023-08-21 16:51:00,online,18-24
TXN017600,Yogyakarta,F&B,294000,2024-01-01 14:18:28,offline,25-34
TXN047028,Bali,Healthcare,848500,2023-07-09 12:19:52,offline,18-24
TXN037014,Medan,Grocery,743500,2023-06-04 11:41:45,online,35-44
TXN017517,Yogyakarta,Healthcare,343000,2024-07-28 22:29:33,offline,45+
TXN032338,Surabaya,Electronics,8245500,2024-08-07 12:21:50,online,18-24
TXN026344,Surabaya,Fashion,1272000,2023-12-14 13:11:45,online,35-44
TXN010734,Jakarta,Grocery,435500,2023-07-13 18:47:00,online,35-44
TXN022331,Surabaya,Education,2956500,2023-08-06 17:56:07,online,35-44
TXN017962,Yogyakarta,Home & Living,493500,2024-02-02 21:01:18,offline,18-24
TXN039458,Medan,Fashion,1130000,2024-04-06 15:42:05,offline,45+
TXN048261,Bali,F&B,179500,2023-06-02 16:57:18,online,35-44
TXN013997,Jakarta,Home & Living,1827000,2024-10-19 21:32:58,offline,35-44
TXN034552,Medan,Home & Living,2131500,2023-11-21 18:19:03,online,25-34
TXN042011,Medan,Grocery,440500,2023-01-08 13:39:15,online,45+
TXN031687,Surabaya,Education,1023500,2023-08-09 19:07:54,offline,25-34
TXN003582,Jakarta,Grocery,1044000,2024-07-09 08:15:25,offline,25-34
TXN020972,Yogyakarta,Grocery,238500,2024-11-30 15:26:46,offline,45+
TXN026334,Surabaya,Grocery,238000,2024-12-19 23:28:57,online,25-34
TXN046165,Bali,Travel,3105500,2024-04-18 20:47:10,online,35-44
TXN027337,Surabaya,Home & Living,881500,2024-09-12 13:48:22,online,45+
TXN020689,Yogyakarta,F&B,139000,2024-02-21 00:50:34,online,35-44
TXN027063,Surabaya,Home & Living,2936500,2023-11-03 18:19:03,offline,35-44
TXN016427,Yogyakarta,Education,838500,2024-06-21 09:00:26,offline,35-44
TXN037837,Medan,F&B,209500,2024-06-18 13:19:43,offline,35-44
TXN009442,Jakarta,Fashion,1416500,2024-11-21 13:50:48,online,25-34
TXN026986,Surabaya,Education,2621500,2024-11-02 10:15:44,online,35-44
TXN016972,Yogyakarta,Electronics,3300500,2024-06-09 12:17:05,offline,35-44
TXN048072,Bali,F&B,287000,2023-06-17 17:32:27,offline,45+
TXN001636,Jakarta,Fashion,1293500,2023-01-09 17:14:38,offline,18-24
TXN024966,Surabaya,Fashion,2826500,2023-06-29 00:11:29,online,35-44
TXN049221,Bali,Travel,2335500,2023-01-21 12:41:15,offline,45+
TXN013990,Jakarta,Healthcare,631000,2023-08-17 09:31:22,online,25-34
TXN044580,Bali,Travel,1646000,2023-07-03 08:10:07,offline,45+
TXN022214,Surabaya,F&B,204000,2024-09-18 12:18:05,offline,35-44
TXN049977,Bali,Travel,3229000,2024-01-14 17:40:38,offline,25-34
TXN015421,Yogyakarta,F&B,82000,2024-09-06 10:21:58,online,25-34
TXN019358,Yogyakarta,Education,479000,2024-11-21 21:41:35,online,35-44
TXN036119,Medan,Healthcare,678000,2023-06-28 21:49:30,offline,25-34
TXN034457,Surabaya,Travel,4661000,2024-02-26 12:15:51,online,18-24
TXN019093,Yogyakarta,Grocery,399000,2024-01-13 08:24:00,offline,45+
TXN037218,Medan,Fashion,1374000,2024-07-05 17:19:17,online,45+
TXN043960,Bali,Fashion,2133000,2023-08-25 23:54:34,offline,35-44
TXN003799,Jakarta,Electronics,12093000,2024-05-03 11:53:25,online,25-34
TXN042176,Medan,Grocery,613000,2024-01-21 23:25:53,offline,25-34
TXN042115,Medan,Fashion,1666500,2023-04-30 09:05:12,online,25-34
TXN014770,Jakarta,Electronics,7790000,2023-04-15 18:00:29,online,35-44
TXN029348,Surabaya,Healthcare,773000,2024-09-01 18:33:17,online,25-34
TXN030916,Surabaya,Grocery,897500,2023-12-09 21:14:08,online,35-44
TXN012529,Jakarta,Home & Living,3475000,2024-02-04 22:04:35,online,18-24
TXN046537,Bali,Electronics,5159500,2023-05-30 23:26:06,online,35-44
TXN000803,Jakarta,F&B,314000,2024-01-27 17:37:47,online,18-24
TXN046384,Bali,Home & Living,858500,2024-06-19 11:18:31,online,18-24
TXN049993,Bali,Fashion,1844000,2024-05-04 16:30:57,offline,45+
TXN009421,Jakarta,F&B,580000,2024-01-19 21:13:10,online,35-44
TXN025581,Surabaya,Grocery,117500,2024-12-23 18:44:40,online,18-24
TXN028155,Surabaya,Grocery,917500,2024-12-07 18:27:16,online,25-34
TXN040267,Medan,Grocery,357500,2024-12-20 17:12:21,offline,35-44
TXN003906,Jakarta,Education,1440500,2023-05-28 12:45:51,offline,18-24
TXN012339,Jakarta,Fashion,3444000,2024-10-22 00:13:23,offline,45+
TXN010507,Jakarta,Travel,6937000,2024-06-05 13:37:19,online,25-34
TXN009235,Jakarta,Fashion,3094000,2023-02-12 10:35:28,offline,35-44
TXN036097,Medan,F&B,239000,2023-09-09 13:00:40,offline,45+
TXN048890,Bali,F&B,522000,2023-12-03 22:31:56,online,35-44
TXN023368,Surabaya,Fashion,878000,2023-07-17 14:28:41,offline,25-34
TXN018518,Yogyakarta,Grocery,89500,2024-10-01 12:13:23,online,18-24
TXN000773,Jakarta,Home & Living,2704500,2023-08-15 15:53:45,offline,35-44
TXN010661,Jakarta,Healthcare,2343500,2024-09-27 15:12:18,online,25-34
TXN028354,Surabaya,Electronics,9120000,2024-02-16 20:49:11,offline,45+
TXN022948,Surabaya,F&B,149500,2024-07-10 15:57:05,online,45+
TXN018663,Yogyakarta,F&B,240000,2024-10-05 15:39:06,offline,35-44
TXN011716,Jakarta,Healthcare,1199000,2023-05-18 16:34:55,online,25-34
TXN038100,Medan,Grocery,201500,2023-11-10 18:36:01,offline,35-44
TXN005041,Jakarta,Home & Living,1292500,2023-09-30 22:53:27,offline,45+
TXN042804,Bali,F&B,271500,2024-05-26 06:15:32,online,35-44
TXN046073,Bali,Travel,1371000,2024-12-11 08:23:08,online,18-24
TXN005960,Jakarta,Healthcare,2048000,2023-03-05 17:33:06,online,25-34
TXN030456,Surabaya,Healthcare,1752000,2023-03-07 12:30:22,online,45+
TXN020376,Yogyakarta,Home & Living,2250500,2023-12-03 15:36:45,offline,35-44
TXN014223,Jakarta,Electronics,6797500,2024-04-07 18:14:44,offline,18-24
TXN022530,Surabaya,Education,723000,2024-11-11 19:04:50,offline,18-24
TXN014204,Jakarta,Home & Living,1678500,2024-12-11 00:28:50,online,18-24
TXN031799,Surabaya,Grocery,582000,2023-05-26 09:37:36,online,25-34
TXN033947,Surabaya,Home & Living,3285000,2024-02-03 18:34:47,online,25-34
TXN047617,Bali,Home & Living,4171000,2023-08-18 06:23:47,offline,35-44
TXN029977,Surabaya,Travel,3213500,2024-04-12 12:02:13,online,35-44
TXN007403,Jakarta,Grocery,420500,2024-07-23 12:23:13,offline,25-34
TXN039323,Medan,Electronics,6001000,2023-04-13 12:14:38,offline,25-34
TXN039585,Medan,Electronics,6542000,2024-07-14 09:53:33,offline,35-44
TXN041416,Medan,F&B,132000,2024-02-21 09:49:34,offline,45+
TXN015854,Yogyakarta,F&B,294000,2023-05-20 11:06:43,offline,25-34
TXN003945,Jakarta,Grocery,356500,2024-08-30 23:47:00,offline,25-34
TXN014884,Jakarta,F&B,137500,2023-03-18 12:37:11,online,18-24
TXN007306,Jakarta,F&B,413000,2023-11-11 09:33:51,online,18-24
TXN037962,Medan,F&B,220000,2024-04-24 22:56:43,offline,18-24
TXN035318,Medan,Home & Living,360500,2023-06-13 21:21:20,online,18-24
TXN009085,Jakarta,Fashion,1642500,2024-10-28 14:32:02,online,25-34
TXN007564,Jakarta,Fashion,4024000,2024-09-05 18:00:23,online,25-34
TXN045232,Bali,Travel,1260500,2023-11-20 11:18:32,online,35-44
TXN036670,Medan,Healthcare,1076500,2024-01-22 20:48:01,offline,18-24
TXN019653,Yogyakarta,Travel,3319500,2024-02-18 18:38:48,online,25-34
TXN047021,Bali,Travel,3959000,2024-01-17 17:19:48,offline,18-24
TXN020202,Yogyakarta,Electronics,2776500,2023-12-21 14:43:57,online,25-34
TXN035497,Medan,Electronics,1749500,2024-11-02 09:46:57,offline,18-24
TXN003232,Jakarta,Home & Living,5391000,2023-06-07 16:44:52,online,25-34
TXN043205,Bali,Grocery,885000,2023-06-18 11:35:09,online,25-34
TXN040399,Medan,Fashion,929500,2023-09-24 07:01:00,online,35-44
TXN012594,Jakarta,F&B,528500,2024-09-20 18:24:52,online,25-34
TXN040175,Medan,Grocery,606500,2024-01-24 12:30:58,offline,25-34
TXN044189,Bali,Home & Living,2094500,2024-09-20 19:42:00,offline,18-24
TXN000201,Jakarta,Electronics,4309500,2023-07-16 20:53:34,online,18-24
TXN031215,Surabaya,Fashion,966500,2023-11-03 05:16:56,offline,25-34
TXN039677,Medan,Healthcare,1306500,2023-06-09 20:41:52,offline,45+
TXN015430,Yogyakarta,Fashion,487500,2024-05-18 17:50:03,offline,35-44
TXN030940,Surabaya,Fashion,710000,2024-08-24 18:46:13,online,18-24
TXN031222,Surabaya,Grocery,952000,2023-07-14 15:00:30,online,25-34
TXN034202,Surabaya,F&B,399000,2023-09-18 12:37:38,offline,45+
TXN048936,Bali,Healthcare,1503500,2024-12-20 17:32:57,offline,35-44
TXN047151,Bali,F&B,500500,2024-12-26 23:41:57,offline,35-44
TXN024411,Surabaya,Education,2926000,2024-08-27 07:36:35,online,25-34
TXN017809,Yogyakarta,Electronics,3281000,2023-07-26 13:23:59,offline,35-44
TXN047268,Bali,Travel,3866500,2024-02-09 23:51:36,online,45+
TXN003756,Jakarta,Grocery,826500,2023-02-22 12:03:51,offline,45+
TXN033142,Surabaya,Healthcare,792500,2024-03-05 11:29:55,offline,18-24
TXN012587,Jakarta,Fashion,3266000,2024-11-16 18:07:17,online,35-44
TXN030438,Surabaya,Travel,7200000,2024-06-08 18:26:51,offline,25-34
TXN013329,Jakarta,Fashion,4516500,2024-03-16 08:32:18,online,25-34
TXN013062,Jakarta,Home & Living,1752000,2023-01-12 21:07:53,offline,35-44
TXN028699,Surabaya,Home & Living,1063500,2023-05-20 08:48:08,offline,18-24
TXN004297,Jakarta,Electronics,7901000,2023-11-19 09:24:13,offline,25-34
TXN030196,Surabaya,F&B,264500,2023-08-30 07:24:43,offline,45+
TXN038037,Medan,Healthcare,906500,2024-03-01 21:16:56,offline,45+
TXN004751,Jakarta,F&B,292500,2023-12-07 20:05:04,offline,18-24
TXN008649,Jakarta,F&B,240500,2024-06-03 14:29:48,offline,18-24
TXN044355,Bali,Travel,8161500,2023-06-03 10:29:11,online,35-44
TXN010637,Jakarta,Education,3019000,2024-12-09 14:21:14,online,35-44
TXN019241,Yogyakarta,Fashion,284500,2023-12-03 16:21:42,offline,18-24
TXN036310,Medan,F&B,217500,2024-10-19 19:29:34,offline,25-34
TXN024334,Surabaya,Fashion,1815000,2024-11-19 16:32:01,online,25-34
TXN046017,Bali,Grocery,742500,2023-12-28 06:17:47,online,25-34
TXN022908,Surabaya,Electronics,2398000,2023-05-13 12:33:08,offline,25-34
TXN048717,Bali,Home & Living,1466500,2023-12-16 21:03:29,online,45+
TXN004557,Jakarta,Fashion,4921500,2024-11-29 08:30:42,online,25-34
TXN019923,Yogyakarta,Grocery,304500,2023-10-18 12:07:35,offline,18-24
TXN028246,Surabaya,Travel,4860500,2023-07-17 18:25:24,offline,35-44
TXN016262,Yogyakarta,Education,1197000,2024-11-09 06:26:07,offline,25-34
TXN020826,Yogyakarta,F&B,77500,2023-01-21 19:59:42,offline,18-24
TXN041176,Medan,Grocery,125000,2023-03-20 08:47:34,offline,35-44
TXN036058,Medan,Fashion,2600000,2023-03-13 19:04:04,online,25-34
TXN000858,Jakarta,Healthcare,1125500,2023-06-16 16:16:45,online,45+
TXN037969,Medan,Electronics,5611000,2023-10-02 18:38:55,offline,35-44
